 12 2002.963577 3.409E-29 8.121E-02.07940.352 2429.13500.68-.024530          0 0 1          0 1 0  7  1  6        7  3  5      534446807294713152    15.0   15.0
 11 2003.000183 2.304E-24 3.682E-01.09500.511 1731.89670.700.001343          1 0 0          0 1 0  2  1  2        3  0  3      587777805910162545    15.0   21.0
 12 2003.012970 5.042E-27 5.000E-01.10220.452 1670.03710.78-.011080          1 0 0          0 1 0  1  0  1        2  1  2      545880807233162754     9.0   15.0
 11 2003.098841 2.030E-30 5.021E-02.08110.371 4190.26220.690.006750          1 1 0          1 0 0  7  4  4        6  1  5      432230807294713152    15.0   13.0
 13 2003.176609 9.560E-28 5.159E-01.10220.452 1673.34740.78-.011080          1 0 0          0 1 0  1  0  1        2  1  2      563334803633162754    54.0   90.0
 11 2003.392184 2.620E-24 5.348E-01.10220.452 1677.06150.78-.011078          1 0 0          0 1 0  1  0  1        2  1  2      587777305910162545     9.0   15.0
 11 2003.571011 9.071E-28 6.543E+00.07090.352 4188.39430.66-.006430          0 3 0          0 2 0  8  5  4        7  4  3      434426807294713152    51.0   45.0
 11 2003.611928 6.552E-29 4.314E-03.05790.298 3058.39840.54-.002560          0 0 1          0 1 0 11  0 11       10  2  8      434233807294713152    23.0   21.0
 11 2003.635489 3.952E-25 6.459E-01.07850.457 2146.26380.70-.006290          0 0 1          0 1 0  5  1  4        6  1  5      577726305910163152    11.0   13.0
 12 2003.919690 4.375E-29 9.961E+00.03140.195 3552.79200.410.000000         -2-2-2         -2-2-2 18 -1 -1       17 -2 -2      1322304772917122 0    37.0   35.0
 11 2004.015136 7.619E-28 7.471E-01.10170.434 3299.99110.75-.013490          1 1 0          0 2 0  2  0  2        3  1  3      434223807294713152     5.0    7.0
 12 2004.056068 1.313E-28 9.956E+00.03140.195 3552.58370.410.000000         -2-2-2         -2-2-2 18 -4 -4       17 -3 -3      1322304772917122 0   111.0   35.0
 11 2004.167063 1.272E-30 8.801E-01.08750.391 4996.28420.68-.007180          1 2 0          0 3 0  4  1  4        5  0  5      432230807294713152    27.0   33.0
 11 2004.187749 7.934E-25 4.652E-01.08260.430 2161.28610.96-.009755          0 0 1          0 1 0  5  2  4        6  2  5      587777305910162545    33.0   39.0
 12 2004.298360 1.263E-27 3.204E-02.06900.373 1808.36190.650.012400          0 1 0          0 0 0 11  6  5       11  3  8      544646807260163049    69.0   69.0
 11 2004.523299 7.430E-26 4.586E-02.08440.391 2130.49430.71-.005560          1 0 0          0 1 0  4  4  1        5  3  2      564426305994713152    27.0   33.0
 12 2004.618783 2.949E-27 6.069E-01.09160.455 2045.92260.85-.005330          0 0 1          0 1 0  4  2  2        5  2  3      547841807233162754    27.0   33.0
 11 2004.839639 6.904E-28 9.794E-01.08760.391 3722.73100.71-.005070          0 1 1          0 2 0  4  3  1        5  3  2      534223807294713152    27.0   33.0
 13 2004.884435 2.360E-28 4.204E-01.10700.479 1918.65770.75-.010830          1 0 0          0 1 0  4  1  3        4  2  2      563353803633163152    54.0   54.0
 12 2004.890966 1.255E-27 4.099E-01.10700.479 1914.88090.75-.010830          1 0 0          0 1 0  4  1  3        4  2  2      546546807233163152     9.0    9.0
 11 2004.901726 6.610E-25 4.464E-01.10700.479 1922.90110.75-.010830          1 0 0          0 1 0  4  1  3        4  2  2      567726305910163152     9.0    9.0
 11 2005.032432 1.035E-30 6.176E-05.06150.298 3224.54660.62-.001790          0 2 0          0 1 0  9  7  2       10  4  7      432230807294713152    57.0   63.0
 12 2005.089050 8.187E-28 6.635E+00.02450.276 3068.82190.510.004720          0 1 0          0 0 0 16  4 13       15  3 12      546341807233662754    99.0   93.0
 12 2005.197675 1.886E-27 1.171E-02.08100.381 1518.54230.850.009360          0 1 0          0 0 0 11  4  7       11  1 10      548541807233662754    69.0   69.0
 11 2005.470904 1.320E-25 6.869E+00.02300.192 3083.86530.15-.006730          0 1 0          0 0 0 16  3 13       15  4 12      454726805960163049    33.0   31.0
 11 2005.479319 2.570E-27 3.655E-03.07750.352 2181.08990.670.004420          0 2 0          0 1 0  7  4  4        7  1  7      534426807294713152    15.0   15.0
 12 2005.481334 1.720E-28 4.966E-02.06380.265 2099.56230.620.017600          0 1 0          0 0 0 12  6  6       12  3  9      534446807260713049    25.0   25.0
 11 2005.484055 2.520E-30 8.272E-01.04830.315 4996.33160.46-.013860          0 1 1          0 2 0  9  6  4        9  6  3      432230807294713152    57.0   57.0
 11 2005.566433 1.158E-30 1.116E+00.04890.298 5238.38560.47-.015450          0 1 1          0 2 0 10  6  4       10  6  5      432230807294713152    63.0   63.0
 12 2005.602534 2.545E-24 3.264E+00.04950.273  880.11450.40-.011129          0 1 0          0 0 0  7  6  2        6  5  1      587777805910162545    15.0   13.0
 12 2005.644188 7.606E-24 3.251E+00.04910.270  880.07620.54-.009918          0 1 0          0 0 0  7  6  1        6  5  2      587777805910162545    45.0   39.0
 11 2005.675387 3.043E-28 6.540E+00.06330.352 4186.56920.58-.003610          0 3 0          0 2 0  8  5  3        7  4  4      434426807294713152    17.0   15.0
 12 2005.746955 2.200E-28 1.173E-01.08770.391 2015.45390.700.002340          1 0 0          0 1 0  4  3  1        5  2  4      544456807294713152     9.0   11.0
 12 2005.800437 6.864E-29 4.171E+00.03680.221 3257.12300.370.000000         -2-2-2          0 0 0 16 -1 -1       15  5 11      1322304772917122 0    33.0   31.0
 11 2005.800525 7.171E-30 1.333E-02.09690.434 3500.51070.74-.012350          0 1 1          0 2 0  3  1  2        3  3  1      532230807294713152     7.0    7.0
 13 2005.802010 7.490E-26 1.082E-01.07930.414  585.16190.57-.001030          0 1 0          0 0 0  8  2  6        7  1  7      563335305933662754   102.0   90.0
 11 2005.877897 7.110E-26 1.743E-02.10400.434 1819.33510.76-.018790          0 0 1          0 1 0  2  0  2        3  2  1      554426305994713152    15.0   21.0
 13 2006.049583 9.020E-29 4.662E+00.06240.333 2764.98880.570.000000         -2-2-2          0 1 0  9 -1 -1        8  4  4      1622304636917122 0   114.0  102.0
 11 2006.472037 3.986E-29 2.913E-01.07190.250 4285.64750.68-.028350          0 0 1          0 1 0 13  5  9       13  5  8      534233807294713152    81.0   81.0
 11 2006.605179 1.613E-27 5.291E-02.06060.333 3101.12380.580.001110          1 0 0          0 1 0  9  5  4        8  6  3      534426807294713152    57.0   51.0
 13 2006.659870 3.580E-29 1.043E-01.08770.391 2019.55160.700.002340          1 0 0          0 1 0  4  3  1        5  2  4      565253803694713152    54.0   66.0
 11 2006.685581 3.978E-30 4.463E-10.08330.391  399.45750.690.000000          0 1 0          0 0 0  5  5  0        5  1  4     q5322308079917122 0    33.0   33.0
 11 2006.761952 2.337E-28 9.809E-01.08060.391 3719.49280.66-.004800          0 1 1          0 2 0  4  3  2        5  3  3      434233807294713152     9.0   11.0
 11 2006.977990 5.452E-25 2.776E-01.09160.470 1743.48630.75-.008200          1 0 0          0 1 0  2  1  1        2  2  0      577726305910163152     5.0    5.0
 11 2007.067086 7.601E-29 4.995E-04.06630.221 2631.28340.670.009460          0 1 0          0 0 0 14  5  9       15  2 14      474233807260713049    29.0   31.0
 11 2007.092598 5.843E-30 9.113E-10.08870.412  275.49700.710.000000          0 1 0          0 0 0  6  3  3        4  1  3     q5322308079917122 0    13.0    9.0
 13 2007.124897 2.000E-28 2.687E-01.09160.470 1739.22850.75-.008200          1 0 0          0 1 0  2  1  1        2  2  0      563353803633163152    30.0   30.0
 12 2007.134837 3.951E-29 5.268E-02.07020.352 2308.90600.59-.014720          0 0 1          0 1 0  7  0  7        7  2  6      534446807294713152    15.0   15.0
 11 2007.198768 9.241E-28 6.748E-01.09550.391 3626.92230.74-.010750          1 1 0          0 2 0  5  1  4        5  2  3      434223807294713152    33.0   33.0
 11 2007.206980 5.031E-28 4.954E-02.05710.333 3101.14230.55-.005210          1 0 0          0 1 0  9  5  5        8  6  2      534223807294713152    19.0   17.0
 11 2007.241623 1.376E-30 1.347E+00.04830.315 4994.70240.46-.013730          0 1 1          0 2 0  9  6  3        9  6  4      432230807294713152    19.0   19.0
 12 2007.281496 1.069E-27 2.633E-01.09160.470 1735.43770.75-.008200          1 0 0          0 1 0  2  1  1        2  2  0      546646807233163152     5.0    5.0
 11 2007.292209 7.696E-27 2.136E-03.09270.434 1739.48370.740.005530          0 2 0          0 1 0  4  4  0        3  1  3      534426307294713152     9.0    7.0
 11 2007.425805 6.689E-30 1.825E+01.00770.183 5579.4908-.27-.001230          0 2 0          0 1 0 19  2 17       18  3 16      432230807294713152   117.0  111.0
 13 2007.486125 7.460E-28 2.224E-03.07310.337  708.01630.610.002880          0 1 0          0 0 0  7  5  3        7  2  6      563334803633662754    90.0   90.0
 12 2007.507676 8.953E-28 7.088E-01.07500.391 2172.14320.55-.012000          0 0 1          0 1 0  6  1  6        7  1  7      546646807233163152    13.0   15.0
 11 2007.560543 2.218E-29 4.783E-03.09270.434 3334.62660.740.004920          0 3 0          0 2 0  4  4  1        3  1  2      434233807294713152    27.0   21.0
 12 2007.590364 2.685E-27 7.073E-01.05910.398 2171.74070.26-.009660          0 0 1          0 1 0  6  0  6        7  0  7      547841807233162754    39.0   45.0
 11 2007.700289 3.941E-22 2.702E+00.07720.384 1131.77560.68-.006063          0 1 0          0 0 0  9  5  5        8  4  4      587777595910162545    19.0   17.0
 11 2007.700921 8.469E-26 9.382E-02.08770.391 2024.15270.700.002340          1 0 0          0 1 0  4  3  1        5  2  4      564426307294713152     9.0   11.0
 11 2007.836334 2.230E-30 1.824E+01.00760.183 5579.3576-.27-.001140          0 2 0          0 1 0 19  3 17       18  2 16      332230807294713152    39.0   37.0
 13 2007.925829 3.660E-28 1.238E-02.08100.381 1521.51750.850.009360          0 1 0          0 0 0 11  4  7       11  1 10      563334803633662754   414.0  414.0
 11 2007.961509 9.024E-30 1.632E-01.06450.315 4399.54210.560.004420          0 1 1          0 2 0  9  2  8        9  2  7      432230807294713152    57.0   57.0
 11 2007.966756 9.958E-30 3.909E-02.08130.412 3746.77590.69-.005820          1 1 0          0 2 0  5  3  3        4  4  0      432230807294713152    11.0    9.0
 11 2007.972680 3.724E-28 1.537E-07.07810.371  756.72480.670.000000          0 1 0          0 0 0  8  4  5        6  4  3     q5422308079917122 0    51.0   39.0
 13 2007.984682 2.390E-29 1.008E+01.03140.195 3559.61990.340.000000         -2-2-2         -2-2-2 18 -1 -2       17 -2 -1      1622304636917122 0   666.0  630.0
 11 2007.987365 4.227E-29 2.177E-02.10400.434 3392.74940.76-.018790          0 1 1          0 2 0  2  0  2        3  2  1      534233807294713152    15.0   21.0
 13 2008.040004 1.240E-29 4.163E+00.03680.221 3263.10160.370.000000         -2-2-2         -2-2-2 16 -2 -2       15 -1 -1      1622304636917122 0   198.0  186.0
 11 2008.057547 2.240E-24 3.931E-01.09690.476 1819.33510.91-.004832          1 0 0          0 1 0  3  1  2        3  2  1      587777305910162545    21.0   21.0
 12 2008.080209 2.275E-24 2.430E+00.06080.328 1116.63610.69-.001721          0 1 0          0 0 0  9  5  4        8  4  5      587777805910162545    57.0   51.0
 11 2008.091771 2.302E-28 2.056E-01.09160.391 3626.92230.73-.003200          1 1 0          0 2 0  4  3  2        5  2  3      434253807294713152    27.0   33.0
 11 2008.119441 1.582E-30 8.940E-01.09600.412 4902.13040.73-.010980          1 2 0          0 3 0  3  0  3        4  1  4      432230807294713152    21.0   27.0
 13 2008.135796 1.200E-28 7.237E-02.09030.429 1996.85380.710.005640          0 2 0          0 1 0  6  4  3        5  1  4      563353803633163152   234.0  198.0
 13 2008.152214 5.410E-28 6.094E-01.09160.455 2049.71220.85-.005330          0 0 1          0 1 0  4  2  2        5  2  3      563334803633162754   162.0  198.0
 13 2008.159049 8.230E-28 3.810E-01.09690.461 1815.07910.91-.004830          1 0 0          0 1 0  3  1  2        3  2  1      563334803633662754   126.0  126.0
 11 2008.175022 4.352E-29 4.741E-01.04950.265 4125.59900.46-.022060          0 0 1          0 1 0 12  6  7       12  6  6      434233807294713152    25.0   25.0
 12 2008.273840 4.382E-27 3.720E-01.09690.461 1811.29060.91-.004830          1 0 0          0 1 0  3  1  2        3  2  1      548581807233662754    21.0   21.0
 11 2008.390644 1.577E-26 2.874E-02.08140.391 2126.40770.69-.004960          1 0 0          0 1 0  4  4  0        5  3  3      564426307294713152     9.0   11.0
 11 2008.643904 1.152E-27 3.701E-02.07410.281 3135.76490.690.009030          0 2 0          0 1 0 11  4  7       11  1 10      434223807294713152    69.0   69.0
 11 2008.757999 1.133E-28 9.038E-02.06850.265 3587.66670.670.017240          0 2 0          0 1 0 12  5  7       12  2 10      434233807294713152    25.0   25.0
 11 2008.835053 4.193E-30 1.580E+00.04650.333 4775.08820.44-.012370          0 1 1          0 2 0  8  6  3        8  6  2      532230807294713152    17.0   17.0
 11 2008.866626 1.176E-30 6.303E-07.06940.298 2254.28380.68-.005480          0 2 0          0 0 0  9  1  8       10  8  3      532230807260713049    57.0   63.0
 11 2008.905855 7.310E-30 4.005E-03.08170.371 3601.85890.690.004260          0 3 0          0 2 0  6  4  3        6  1  6      432230807294713152    39.0   39.0
 11 2009.016122 1.643E-26 8.252E-02.07940.352 2439.95450.68-.024530          0 0 1          0 1 0  7  1  6        7  3  5      564426307294713152    15.0   15.0
 11 2009.147315 1.328E-29 1.666E+00.04640.333 4774.80490.44-.012080          0 1 1          0 2 0  8  6  2        8  6  3      434233807294713152    51.0   51.0
 11 2009.240803 2.065E-28 1.612E-07.07810.371  661.54890.670.000000          0 1 0          0 0 0  8  3  5        6  3  3     q5422308079917122 0    17.0   13.0
 13 2009.264846 1.490E-28 6.669E+00.03680.221 3074.31980.370.000000         -2-2-2         -2-2-2 16 -2 -1       15 -1 -2      1622304636917122 0   594.0  558.0
 11 2009.333786 2.153E-22 1.167E-01.07930.421  586.47920.57-.001026          0 1 0          0 0 0  8  2  6        7  1  7      587777595910162545    17.0   15.0
 11 2009.418571 1.824E-30 1.412E-02.06910.333 4224.58650.61-.017060          0 1 1          0 2 0  9  1  9        8  3  6      432230807294713152    57.0   51.0
 12 2009.445567 1.472E-27 4.449E+00.05460.337 2751.41840.57-.007890          0 2 0          0 1 0  9  5  4        8  4  5      547641807233163154    57.0   51.0
 11 2009.610526 2.341E-30 6.137E-03.05260.281 3832.25200.51-.028930          0 0 1          0 1 0 12  4  9       11  6  6      532230807294713152    25.0   23.0
